F:\myData\IMG\center_2021_11_29_19_06_31_158.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_158.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_158.jpg,0,1,0,12.37619
F:\myData\IMG\center_2021_11_29_19_06_31_225.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_225.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_225.jpg,0,1,0,13.30556
F:\myData\IMG\center_2021_11_29_19_06_31_292.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_292.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_292.jpg,0,1,0,14.20031
F:\myData\IMG\center_2021_11_29_19_06_31_364.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_364.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_364.jpg,-0.15,1,0,15.06633
F:\myData\IMG\center_2021_11_29_19_06_31_434.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_434.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_434.jpg,-0.3,1,0,15.42262
F:\myData\IMG\center_2021_11_29_19_06_31_502.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_502.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_502.jpg,-0.5000001,1,0,16.21278
F:\myData\IMG\center_2021_11_29_19_06_31_574.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_574.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_574.jpg,-0.6500001,1,0,16.9339
F:\myData\IMG\center_2021_11_29_19_06_31_641.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_641.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_641.jpg,0,1,0,17.28886
F:\myData\IMG\center_2021_11_29_19_06_31_709.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_709.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_709.jpg,0,1,0,18.09457
F:\myData\IMG\center_2021_11_29_19_06_31_779.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_779.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_779.jpg,0,1,0,18.79535
F:\myData\IMG\center_2021_11_29_19_06_31_850.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_850.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_850.jpg,0,1,0,19.60686
F:\myData\IMG\center_2021_11_29_19_06_31_919.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_919.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_919.jpg,0,1,0,20.11503
F:\myData\IMG\center_2021_11_29_19_06_31_990.jpg,F:\myData\IMG\left_2021_11_29_19_06_31_990.jpg,F:\myData\IMG\right_2021_11_29_19_06_31_990.jpg,-0.15,1,0,20.92616
F:\myData\IMG\center_2021_11_29_19_06_32_062.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_062.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_062.jpg,-0.35,1,0,21.68276
F:\myData\IMG\center_2021_11_29_19_06_32_133.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_133.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_133.jpg,-0.5000001,1,0,22.23385
F:\myData\IMG\center_2021_11_29_19_06_32_203.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_203.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_203.jpg,0,1,0,22.94736
F:\myData\IMG\center_2021_11_29_19_06_32_274.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_274.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_274.jpg,0,1,0,23.50775
F:\myData\IMG\center_2021_11_29_19_06_32_344.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_344.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_344.jpg,0,1,0,24.287
F:\myData\IMG\center_2021_11_29_19_06_32_411.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_411.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_411.jpg,0,1,0,24.8696
F:\myData\IMG\center_2021_11_29_19_06_32_479.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_479.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_479.jpg,0,1,0,25.44423
F:\myData\IMG\center_2021_11_29_19_06_32_547.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_547.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_547.jpg,-0.05,1,0,26.20652
F:\myData\IMG\center_2021_11_29_19_06_32_618.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_618.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_618.jpg,-0.2,1,0,26.75831
F:\myData\IMG\center_2021_11_29_19_06_32_689.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_689.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_689.jpg,-0.4,1,0,27.42559
F:\myData\IMG\center_2021_11_29_19_06_32_756.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_756.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_756.jpg,0,1,0,27.90079
F:\myData\IMG\center_2021_11_29_19_06_32_825.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_825.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_825.jpg,0,1,0,28.62796
F:\myData\IMG\center_2021_11_29_19_06_32_897.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_897.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_897.jpg,0,1,0,29.1783
F:\myData\IMG\center_2021_11_29_19_06_32_965.jpg,F:\myData\IMG\left_2021_11_29_19_06_32_965.jpg,F:\myData\IMG\right_2021_11_29_19_06_32_965.jpg,-0.1,1,0,29.90898
F:\myData\IMG\center_2021_11_29_19_06_33_037.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_037.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_037.jpg,-0.25,1,0,30.17832
F:\myData\IMG\center_2021_11_29_19_06_33_105.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_105.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_105.jpg,-0.45,1,0,30.15359
F:\myData\IMG\center_2021_11_29_19_06_33_176.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_176.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_176.jpg,-0.6000001,1,0,30.13446
F:\myData\IMG\center_2021_11_29_19_06_33_248.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_248.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_248.jpg,0,1,0,30.18123
F:\myData\IMG\center_2021_11_29_19_06_33_318.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_318.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_318.jpg,0,1,0,30.18752
F:\myData\IMG\center_2021_11_29_19_06_33_385.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_385.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_385.jpg,0,1,0,30.18985
F:\myData\IMG\center_2021_11_29_19_06_33_458.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_458.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_458.jpg,0,1,0,30.19017
F:\myData\IMG\center_2021_11_29_19_06_33_530.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_530.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_530.jpg,0,1,0,30.19032
F:\myData\IMG\center_2021_11_29_19_06_33_598.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_598.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_598.jpg,0,1,0,30.19032
F:\myData\IMG\center_2021_11_29_19_06_33_670.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_670.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_670.jpg,0,1,0,30.18971
F:\myData\IMG\center_2021_11_29_19_06_33_740.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_740.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_740.jpg,0,1,0,30.19033
F:\myData\IMG\center_2021_11_29_19_06_33_808.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_808.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_808.jpg,-0.2,1,0,30.17991
F:\myData\IMG\center_2021_11_29_19_06_33_876.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_876.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_876.jpg,-0.35,1,0,30.16315
F:\myData\IMG\center_2021_11_29_19_06_33_948.jpg,F:\myData\IMG\left_2021_11_29_19_06_33_948.jpg,F:\myData\IMG\right_2021_11_29_19_06_33_948.jpg,0,1,0,30.17745
F:\myData\IMG\center_2021_11_29_19_06_34_016.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_016.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_016.jpg,0,1,0,30.18759
F:\myData\IMG\center_2021_11_29_19_06_34_086.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_086.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_086.jpg,0,1,0,30.18976
F:\myData\IMG\center_2021_11_29_19_06_34_157.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_157.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_157.jpg,0,1,0,30.19017
F:\myData\IMG\center_2021_11_29_19_06_34_227.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_227.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_227.jpg,0,1,0,30.19028
F:\myData\IMG\center_2021_11_29_19_06_34_295.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_295.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_295.jpg,0,1,0,30.19032
F:\myData\IMG\center_2021_11_29_19_06_34_365.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_365.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_365.jpg,0,1,0,30.19028
F:\myData\IMG\center_2021_11_29_19_06_34_433.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_433.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_433.jpg,-0.1,1,0,30.18774
F:\myData\IMG\center_2021_11_29_19_06_34_506.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_506.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_506.jpg,-0.3,1,0,30.16931
F:\myData\IMG\center_2021_11_29_19_06_34_574.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_574.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_574.jpg,0,1,0,30.18104
F:\myData\IMG\center_2021_11_29_19_06_34_644.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_644.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_644.jpg,0,1,0,30.18925
F:\myData\IMG\center_2021_11_29_19_06_34_712.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_712.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_712.jpg,0,1,0,30.19029
F:\myData\IMG\center_2021_11_29_19_06_34_781.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_781.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_781.jpg,0,1,0,30.19032
F:\myData\IMG\center_2021_11_29_19_06_34_848.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_848.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_848.jpg,0,1,0,30.19022
F:\myData\IMG\center_2021_11_29_19_06_34_920.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_920.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_920.jpg,0,1,0,30.19025
F:\myData\IMG\center_2021_11_29_19_06_34_987.jpg,F:\myData\IMG\left_2021_11_29_19_06_34_987.jpg,F:\myData\IMG\right_2021_11_29_19_06_34_987.jpg,0,1,0,30.19023
F:\myData\IMG\center_2021_11_29_19_06_35_059.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_059.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_059.jpg,0,1,0,30.19023
F:\myData\IMG\center_2021_11_29_19_06_35_129.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_129.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_129.jpg,0,1,0,30.19023
F:\myData\IMG\center_2021_11_29_19_06_35_198.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_198.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_198.jpg,0,1,0,30.19027
F:\myData\IMG\center_2021_11_29_19_06_35_269.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_269.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_269.jpg,0,1,0,30.19119
F:\myData\IMG\center_2021_11_29_19_06_35_337.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_337.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_337.jpg,-0.1,1,0,30.18754
F:\myData\IMG\center_2021_11_29_19_06_35_404.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_404.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_404.jpg,-0.3,1,0,30.16883
F:\myData\IMG\center_2021_11_29_19_06_35_475.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_475.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_475.jpg,-0.45,1,0,30.15224
F:\myData\IMG\center_2021_11_29_19_06_35_545.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_545.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_545.jpg,0,1,0,30.1882
F:\myData\IMG\center_2021_11_29_19_06_35_612.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_612.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_612.jpg,0,1,0,30.18955
F:\myData\IMG\center_2021_11_29_19_06_35_679.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_679.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_679.jpg,0,1,0,30.19012
F:\myData\IMG\center_2021_11_29_19_06_35_747.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_747.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_747.jpg,0,1,0,30.1903
F:\myData\IMG\center_2021_11_29_19_06_35_819.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_819.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_819.jpg,-0.05,1,0,30.18992
F:\myData\IMG\center_2021_11_29_19_06_35_887.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_887.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_887.jpg,-0.25,1,0,30.17563
F:\myData\IMG\center_2021_11_29_19_06_35_960.jpg,F:\myData\IMG\left_2021_11_29_19_06_35_960.jpg,F:\myData\IMG\right_2021_11_29_19_06_35_960.jpg,-0.4,1,0,30.1582
F:\myData\IMG\center_2021_11_29_19_06_36_032.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_032.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_032.jpg,-0.6000001,1,0,30.1336
F:\myData\IMG\center_2021_11_29_19_06_36_104.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_104.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_104.jpg,0,1,0,30.18519
F:\myData\IMG\center_2021_11_29_19_06_36_173.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_173.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_173.jpg,0,1,0,30.18896
F:\myData\IMG\center_2021_11_29_19_06_36_243.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_243.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_243.jpg,0,1,0,30.1901
F:\myData\IMG\center_2021_11_29_19_06_36_314.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_314.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_314.jpg,0,1,0,30.18959
F:\myData\IMG\center_2021_11_29_19_06_36_386.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_386.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_386.jpg,0,1,0,30.19035
F:\myData\IMG\center_2021_11_29_19_06_36_457.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_457.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_457.jpg,0,1,0,30.19037
F:\myData\IMG\center_2021_11_29_19_06_36_527.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_527.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_527.jpg,0,1,0,30.19015
F:\myData\IMG\center_2021_11_29_19_06_36_598.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_598.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_598.jpg,0,1,0,30.19022
F:\myData\IMG\center_2021_11_29_19_06_36_667.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_667.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_667.jpg,0,1,0,30.19027
F:\myData\IMG\center_2021_11_29_19_06_36_735.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_735.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_735.jpg,0,1,0,30.19032
F:\myData\IMG\center_2021_11_29_19_06_36_807.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_807.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_807.jpg,0,1,0,30.19014
F:\myData\IMG\center_2021_11_29_19_06_36_881.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_881.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_881.jpg,0,1,0,30.19018
F:\myData\IMG\center_2021_11_29_19_06_36_953.jpg,F:\myData\IMG\left_2021_11_29_19_06_36_953.jpg,F:\myData\IMG\right_2021_11_29_19_06_36_953.jpg,0,1,0,30.19022
F:\myData\IMG\center_2021_11_29_19_06_37_026.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_026.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_026.jpg,-0.15,1,0,30.18548
F:\myData\IMG\center_2021_11_29_19_06_37_101.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_101.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_101.jpg,-0.3,1,0,30.16908
F:\myData\IMG\center_2021_11_29_19_06_37_172.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_172.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_172.jpg,-0.5000001,1,0,30.1446
F:\myData\IMG\center_2021_11_29_19_06_37_239.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_239.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_239.jpg,0,1,0,30.18291
F:\myData\IMG\center_2021_11_29_19_06_37_306.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_306.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_306.jpg,0,1,0,30.18885
F:\myData\IMG\center_2021_11_29_19_06_37_374.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_374.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_374.jpg,0,1,0,30.18981
F:\myData\IMG\center_2021_11_29_19_06_37_444.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_444.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_444.jpg,0,1,0,30.19008
F:\myData\IMG\center_2021_11_29_19_06_37_513.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_513.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_513.jpg,0,1,0,30.19013
F:\myData\IMG\center_2021_11_29_19_06_37_585.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_585.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_585.jpg,0,1,0,30.19015
F:\myData\IMG\center_2021_11_29_19_06_37_653.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_653.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_653.jpg,0,1,0,30.19012
F:\myData\IMG\center_2021_11_29_19_06_37_722.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_722.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_722.jpg,0,1,0,30.19016
F:\myData\IMG\center_2021_11_29_19_06_37_794.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_794.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_794.jpg,0,1,0,30.19012
F:\myData\IMG\center_2021_11_29_19_06_37_866.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_866.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_866.jpg,0,1,0,30.19012
F:\myData\IMG\center_2021_11_29_19_06_37_934.jpg,F:\myData\IMG\left_2021_11_29_19_06_37_934.jpg,F:\myData\IMG\right_2021_11_29_19_06_37_934.jpg,0,1,0,30.19013
F:\myData\IMG\center_2021_11_29_19_06_38_007.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_007.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_007.jpg,0,1,0,30.19068
F:\myData\IMG\center_2021_11_29_19_06_38_083.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_083.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_083.jpg,0,1,0,30.19049
F:\myData\IMG\center_2021_11_29_19_06_38_157.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_157.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_157.jpg,0,1,0,30.19025
F:\myData\IMG\center_2021_11_29_19_06_38_232.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_232.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_232.jpg,0,1,0,30.1911
F:\myData\IMG\center_2021_11_29_19_06_38_307.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_307.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_307.jpg,0,1,0,30.1909
F:\myData\IMG\center_2021_11_29_19_06_38_382.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_382.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_382.jpg,0,1,0,30.19031
F:\myData\IMG\center_2021_11_29_19_06_38_453.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_453.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_453.jpg,0,1,0,30.1904
F:\myData\IMG\center_2021_11_29_19_06_38_525.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_525.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_525.jpg,-0.2,1,0,30.17989
F:\myData\IMG\center_2021_11_29_19_06_38_592.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_592.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_592.jpg,-0.35,1,0,30.16314
F:\myData\IMG\center_2021_11_29_19_06_38_670.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_670.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_670.jpg,-0.5500001,1,0,30.13915
F:\myData\IMG\center_2021_11_29_19_06_38_738.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_738.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_738.jpg,0,1,0,30.17037
F:\myData\IMG\center_2021_11_29_19_06_38_808.jpg,F:\myData\IMG\left_2021_11_29_19_06_38_808.jpg,F:\myData\IMG\right_2021_11_29_19_06_38_808.jpg,0,1,0,30.18621
